2018-06-28 15:49:16 WARN  NativeCodeLoader:62 - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2018-06-28 15:49:16 INFO  HiveMetaStore:589 - 0: Opening raw store with implemenation class:org.apache.hadoop.hive.metastore.ObjectStore
2018-06-28 15:49:16 INFO  ObjectStore:289 - ObjectStore, initialize called
2018-06-28 15:49:16 INFO  Persistence:77 - Property hive.metastore.integral.jdo.pushdown unknown - will be ignored
2018-06-28 15:49:16 INFO  Persistence:77 - Property datanucleus.cache.level2 unknown - will be ignored
2018-06-28 15:49:18 INFO  ObjectStore:370 - Setting MetaStore object pin classes with hive.metastore.cache.pinobjtypes="Table,StorageDescriptor,SerDeInfo,Partition,Database,Type,FieldSchema,Order"
2018-06-28 15:49:18 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MFieldSchema" is tagged as "embedded-only" so does not have its own datastore table.
2018-06-28 15:49:18 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MOrder" is tagged as "embedded-only" so does not have its own datastore table.
2018-06-28 15:49:18 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MFieldSchema" is tagged as "embedded-only" so does not have its own datastore table.
2018-06-28 15:49:18 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MOrder" is tagged as "embedded-only" so does not have its own datastore table.
2018-06-28 15:49:18 INFO  Query:77 - Reading in results for query "org.datanucleus.store.rdbms.query.SQLQuery@0" since the connection used is closing
2018-06-28 15:49:18 INFO  MetaStoreDirectSql:139 - Using direct SQL, underlying DB is DERBY
2018-06-28 15:49:18 INFO  ObjectStore:272 - Initialized ObjectStore
2018-06-28 15:49:19 INFO  HiveMetaStore:663 - Added admin role in metastore
2018-06-28 15:49:19 INFO  HiveMetaStore:672 - Added public role in metastore
2018-06-28 15:49:19 INFO  HiveMetaStore:712 - No user is added in admin role, since config is empty
2018-06-28 15:49:19 INFO  HiveMetaStore:746 - 0: get_all_databases
2018-06-28 15:49:19 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_all_databases	
2018-06-28 15:49:19 INFO  HiveMetaStore:746 - 0: get_functions: db=default pat=*
2018-06-28 15:49:19 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=default pat=*	
2018-06-28 15:49:19 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MResourceUri" is tagged as "embedded-only" so does not have its own datastore table.
2018-06-28 15:49:19 INFO  HiveMetaStore:746 - 0: get_functions: db=tpcds_text_10 pat=*
2018-06-28 15:49:19 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=tpcds_text_10 pat=*	
2018-06-28 15:49:19 INFO  HiveMetaStore:746 - 0: get_functions: db=tpcds_text_20 pat=*
2018-06-28 15:49:19 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=tpcds_text_20 pat=*	
2018-06-28 15:49:19 INFO  HiveMetaStore:746 - 0: get_functions: db=tpch_flat_orc_10 pat=*
2018-06-28 15:49:19 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=tpch_flat_orc_10 pat=*	
2018-06-28 15:49:19 INFO  HiveMetaStore:746 - 0: get_functions: db=tpch_flat_orc_20 pat=*
2018-06-28 15:49:19 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=tpch_flat_orc_20 pat=*	
2018-06-28 15:49:19 INFO  HiveMetaStore:746 - 0: get_functions: db=tpch_text_10 pat=*
2018-06-28 15:49:19 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=tpch_text_10 pat=*	
2018-06-28 15:49:19 INFO  HiveMetaStore:746 - 0: get_functions: db=tpch_text_20 pat=*
2018-06-28 15:49:19 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=tpch_text_20 pat=*	
2018-06-28 15:49:19 INFO  SessionState:641 - Created local directory: /tmp/8096d90c-da17-4bd9-950f-bcbae68cf8e1_resources
2018-06-28 15:49:19 INFO  SessionState:641 - Created HDFS directory: /tmp/hive/jimmyyou/8096d90c-da17-4bd9-950f-bcbae68cf8e1
2018-06-28 15:49:19 INFO  SessionState:641 - Created local directory: /tmp/jimmyyou/8096d90c-da17-4bd9-950f-bcbae68cf8e1
2018-06-28 15:49:19 INFO  SessionState:641 - Created HDFS directory: /tmp/hive/jimmyyou/8096d90c-da17-4bd9-950f-bcbae68cf8e1/_tmp_space.db
2018-06-28 15:49:19 INFO  SparkContext:54 - Running Spark version 2.3.1
2018-06-28 15:49:19 INFO  SparkContext:54 - Submitted application: SparkSQL::10.0.1.253
2018-06-28 15:49:19 INFO  SecurityManager:54 - Changing view acls to: jimmyyou
2018-06-28 15:49:19 INFO  SecurityManager:54 - Changing modify acls to: jimmyyou
2018-06-28 15:49:19 INFO  SecurityManager:54 - Changing view acls groups to: 
2018-06-28 15:49:19 INFO  SecurityManager:54 - Changing modify acls groups to: 
2018-06-28 15:49:19 INFO  SecurityManager:54 - SecurityManager: authentication disabled; ui acls disabled; users  with view permissions: Set(jimmyyou); groups with view permissions: Set(); users  with modify permissions: Set(jimmyyou); groups with modify permissions: Set()
2018-06-28 15:49:19 INFO  Utils:54 - Successfully started service 'sparkDriver' on port 34411.
2018-06-28 15:49:19 INFO  SparkEnv:54 - Registering MapOutputTracker
2018-06-28 15:49:19 INFO  SparkEnv:54 - Registering BlockManagerMaster
2018-06-28 15:49:19 INFO  BlockManagerMasterEndpoint:54 - Using org.apache.spark.storage.DefaultTopologyMapper for getting topology information
2018-06-28 15:49:19 INFO  BlockManagerMasterEndpoint:54 - BlockManagerMasterEndpoint up
2018-06-28 15:49:19 INFO  DiskBlockManager:54 - Created local directory at /tmp/blockmgr-dc7b8bb5-c606-4af7-ae10-dbda87adaf7a
2018-06-28 15:49:19 INFO  MemoryStore:54 - MemoryStore started with capacity 2004.6 MB
2018-06-28 15:49:19 INFO  SparkEnv:54 - Registering OutputCommitCoordinator
2018-06-28 15:49:20 INFO  log:192 - Logging initialized @4483ms
2018-06-28 15:49:20 INFO  Server:346 - jetty-9.3.z-SNAPSHOT
2018-06-28 15:49:20 INFO  Server:414 - Started @4532ms
2018-06-28 15:49:20 INFO  AbstractConnector:278 - Started ServerConnector@9b3be1c{HTTP/1.1,[http/1.1]}{0.0.0.0:4040}
2018-06-28 15:49:20 INFO  Utils:54 - Successfully started service 'SparkUI' on port 4040.
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@3030836d{/jobs,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@5b742bc8{/jobs/json,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@74fb5b59{/jobs/job,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@722531ab{/jobs/job/json,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@8f57e4c{/stages,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@26fadd98{/stages/json,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@66451058{/stages/stage,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@6ef4cbe1{/stages/stage/json,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@207dd1b7{/stages/pool,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@2baac4a7{/stages/pool/json,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@23ad2d17{/storage,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@6bce4140{/storage/json,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@25f0c5e7{/storage/rdd,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@5882b202{/storage/rdd/json,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@120df990{/environment,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@b506ed0{/environment/json,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@282c4da0{/executors,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@65f3e805{/executors/json,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@18cf5c52{/executors/threadDump,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@10618775{/executors/threadDump/json,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@5aea8994{/static,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@2b7facc7{/,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@1c74d19{/api,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@1c62c3fd{/jobs/job/kill,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@734ce281{/stages/stage/kill,null,AVAILABLE,@Spark}
2018-06-28 15:49:20 INFO  SparkUI:54 - Bound SparkUI to 0.0.0.0, and started at http://dc1master-lan1:4040
2018-06-28 15:49:20 INFO  StandaloneAppClient$ClientEndpoint:54 - Connecting to master spark://dc1master-lan1:7077...
2018-06-28 15:49:20 INFO  TransportClientFactory:267 - Successfully created connection to dc1master-lan1/10.0.1.253:7077 after 20 ms (0 ms spent in bootstraps)
2018-06-28 15:49:20 INFO  StandaloneSchedulerBackend:54 - Connected to Spark cluster with app ID app-20180628154920-0056
2018-06-28 15:49:20 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628154920-0056/0 on worker-20180628145923-10.0.3.1-41167 (10.0.3.1:41167) with 8 core(s)
2018-06-28 15:49:20 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628154920-0056/0 on hostPort 10.0.3.1:41167 with 8 core(s), 4.0 GB RAM
2018-06-28 15:49:20 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628154920-0056/1 on worker-20180628145924-10.0.5.2-41712 (10.0.5.2:41712) with 8 core(s)
2018-06-28 15:49:20 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628154920-0056/1 on hostPort 10.0.5.2:41712 with 8 core(s), 4.0 GB RAM
2018-06-28 15:49:20 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628154920-0056/2 on worker-20180628145923-10.0.4.1-44588 (10.0.4.1:44588) with 8 core(s)
2018-06-28 15:49:20 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628154920-0056/2 on hostPort 10.0.4.1:44588 with 8 core(s), 4.0 GB RAM
