2018-06-28 15:40:42 WARN  NativeCodeLoader:62 - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2018-06-28 15:40:42 INFO  HiveMetaStore:589 - 0: Opening raw store with implemenation class:org.apache.hadoop.hive.metastore.ObjectStore
2018-06-28 15:40:42 INFO  ObjectStore:289 - ObjectStore, initialize called
2018-06-28 15:40:42 INFO  Persistence:77 - Property hive.metastore.integral.jdo.pushdown unknown - will be ignored
2018-06-28 15:40:42 INFO  Persistence:77 - Property datanucleus.cache.level2 unknown - will be ignored
2018-06-28 15:40:44 INFO  ObjectStore:370 - Setting MetaStore object pin classes with hive.metastore.cache.pinobjtypes="Table,StorageDescriptor,SerDeInfo,Partition,Database,Type,FieldSchema,Order"
2018-06-28 15:40:44 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MFieldSchema" is tagged as "embedded-only" so does not have its own datastore table.
2018-06-28 15:40:44 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MOrder" is tagged as "embedded-only" so does not have its own datastore table.
2018-06-28 15:40:44 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MFieldSchema" is tagged as "embedded-only" so does not have its own datastore table.
2018-06-28 15:40:44 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MOrder" is tagged as "embedded-only" so does not have its own datastore table.
2018-06-28 15:40:44 INFO  Query:77 - Reading in results for query "org.datanucleus.store.rdbms.query.SQLQuery@0" since the connection used is closing
2018-06-28 15:40:44 INFO  MetaStoreDirectSql:139 - Using direct SQL, underlying DB is DERBY
2018-06-28 15:40:44 INFO  ObjectStore:272 - Initialized ObjectStore
2018-06-28 15:40:45 INFO  HiveMetaStore:663 - Added admin role in metastore
2018-06-28 15:40:45 INFO  HiveMetaStore:672 - Added public role in metastore
2018-06-28 15:40:45 INFO  HiveMetaStore:712 - No user is added in admin role, since config is empty
2018-06-28 15:40:45 INFO  HiveMetaStore:746 - 0: get_all_databases
2018-06-28 15:40:45 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_all_databases	
2018-06-28 15:40:45 INFO  HiveMetaStore:746 - 0: get_functions: db=default pat=*
2018-06-28 15:40:45 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=default pat=*	
2018-06-28 15:40:45 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MResourceUri" is tagged as "embedded-only" so does not have its own datastore table.
2018-06-28 15:40:45 INFO  HiveMetaStore:746 - 0: get_functions: db=tpcds_text_10 pat=*
2018-06-28 15:40:45 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=tpcds_text_10 pat=*	
2018-06-28 15:40:45 INFO  HiveMetaStore:746 - 0: get_functions: db=tpcds_text_20 pat=*
2018-06-28 15:40:45 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=tpcds_text_20 pat=*	
2018-06-28 15:40:45 INFO  HiveMetaStore:746 - 0: get_functions: db=tpch_flat_orc_10 pat=*
2018-06-28 15:40:45 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=tpch_flat_orc_10 pat=*	
2018-06-28 15:40:45 INFO  HiveMetaStore:746 - 0: get_functions: db=tpch_flat_orc_20 pat=*
2018-06-28 15:40:45 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=tpch_flat_orc_20 pat=*	
2018-06-28 15:40:45 INFO  HiveMetaStore:746 - 0: get_functions: db=tpch_text_10 pat=*
2018-06-28 15:40:45 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=tpch_text_10 pat=*	
2018-06-28 15:40:45 INFO  HiveMetaStore:746 - 0: get_functions: db=tpch_text_20 pat=*
2018-06-28 15:40:45 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=tpch_text_20 pat=*	
2018-06-28 15:40:45 INFO  SessionState:641 - Created local directory: /tmp/bc9276d3-5e4d-4b85-8d01-5f484af16ecf_resources
2018-06-28 15:40:45 INFO  SessionState:641 - Created HDFS directory: /tmp/hive/jimmyyou/bc9276d3-5e4d-4b85-8d01-5f484af16ecf
2018-06-28 15:40:45 INFO  SessionState:641 - Created local directory: /tmp/jimmyyou/bc9276d3-5e4d-4b85-8d01-5f484af16ecf
2018-06-28 15:40:45 INFO  SessionState:641 - Created HDFS directory: /tmp/hive/jimmyyou/bc9276d3-5e4d-4b85-8d01-5f484af16ecf/_tmp_space.db
2018-06-28 15:40:45 INFO  SparkContext:54 - Running Spark version 2.3.1
2018-06-28 15:40:45 INFO  SparkContext:54 - Submitted application: SparkSQL::10.0.1.253
2018-06-28 15:40:45 INFO  SecurityManager:54 - Changing view acls to: jimmyyou
2018-06-28 15:40:45 INFO  SecurityManager:54 - Changing modify acls to: jimmyyou
2018-06-28 15:40:45 INFO  SecurityManager:54 - Changing view acls groups to: 
2018-06-28 15:40:45 INFO  SecurityManager:54 - Changing modify acls groups to: 
2018-06-28 15:40:45 INFO  SecurityManager:54 - SecurityManager: authentication disabled; ui acls disabled; users  with view permissions: Set(jimmyyou); groups with view permissions: Set(); users  with modify permissions: Set(jimmyyou); groups with modify permissions: Set()
2018-06-28 15:40:45 INFO  Utils:54 - Successfully started service 'sparkDriver' on port 36753.
2018-06-28 15:40:45 INFO  SparkEnv:54 - Registering MapOutputTracker
2018-06-28 15:40:45 INFO  SparkEnv:54 - Registering BlockManagerMaster
2018-06-28 15:40:45 INFO  BlockManagerMasterEndpoint:54 - Using org.apache.spark.storage.DefaultTopologyMapper for getting topology information
2018-06-28 15:40:45 INFO  BlockManagerMasterEndpoint:54 - BlockManagerMasterEndpoint up
2018-06-28 15:40:45 INFO  DiskBlockManager:54 - Created local directory at /tmp/blockmgr-7eaba74f-68ae-4139-b0ec-1eef5c5a1576
2018-06-28 15:40:45 INFO  MemoryStore:54 - MemoryStore started with capacity 2004.6 MB
2018-06-28 15:40:45 INFO  SparkEnv:54 - Registering OutputCommitCoordinator
2018-06-28 15:40:46 INFO  log:192 - Logging initialized @4430ms
2018-06-28 15:40:46 INFO  Server:346 - jetty-9.3.z-SNAPSHOT
2018-06-28 15:40:46 INFO  Server:414 - Started @4498ms
2018-06-28 15:40:46 INFO  AbstractConnector:278 - Started ServerConnector@1c9b5aaa{HTTP/1.1,[http/1.1]}{0.0.0.0:4040}
2018-06-28 15:40:46 INFO  Utils:54 - Successfully started service 'SparkUI' on port 4040.
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@28f154cc{/jobs,null,AVAILABLE,@Spark}
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@69d103f0{/jobs/json,null,AVAILABLE,@Spark}
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@5b742bc8{/jobs/job,null,AVAILABLE,@Spark}
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@130a6eb9{/jobs/job/json,null,AVAILABLE,@Spark}
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@722531ab{/stages,null,AVAILABLE,@Spark}
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@8f57e4c{/stages/json,null,AVAILABLE,@Spark}
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@26fadd98{/stages/stage,null,AVAILABLE,@Spark}
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@1e92c3b6{/stages/stage/json,null,AVAILABLE,@Spark}
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@6ef4cbe1{/stages/pool,null,AVAILABLE,@Spark}
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@207dd1b7{/stages/pool/json,null,AVAILABLE,@Spark}
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@2baac4a7{/storage,null,AVAILABLE,@Spark}
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@23ad2d17{/storage/json,null,AVAILABLE,@Spark}
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@6bce4140{/storage/rdd,null,AVAILABLE,@Spark}
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@25f0c5e7{/storage/rdd/json,null,AVAILABLE,@Spark}
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@5882b202{/environment,null,AVAILABLE,@Spark}
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@120df990{/environment/json,null,AVAILABLE,@Spark}
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@b506ed0{/executors,null,AVAILABLE,@Spark}
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@282c4da0{/executors/json,null,AVAILABLE,@Spark}
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@65f3e805{/executors/threadDump,null,AVAILABLE,@Spark}
2018-06-28 15:40:46 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@18cf5c52{/executors/threadDump/json,null,AVAILABLE,@Spark}
