2018-06-28 01:58:50 WARN  NativeCodeLoader:62 - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2018-06-28 01:58:50 INFO  HiveMetaStore:589 - 0: Opening raw store with implemenation class:org.apache.hadoop.hive.metastore.ObjectStore
2018-06-28 01:58:50 INFO  ObjectStore:289 - ObjectStore, initialize called
2018-06-28 01:58:51 INFO  Persistence:77 - Property hive.metastore.integral.jdo.pushdown unknown - will be ignored
2018-06-28 01:58:51 INFO  Persistence:77 - Property datanucleus.cache.level2 unknown - will be ignored
2018-06-28 01:58:52 INFO  ObjectStore:370 - Setting MetaStore object pin classes with hive.metastore.cache.pinobjtypes="Table,StorageDescriptor,SerDeInfo,Partition,Database,Type,FieldSchema,Order"
2018-06-28 01:58:52 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MFieldSchema" is tagged as "embedded-only" so does not have its own datastore table.
2018-06-28 01:58:52 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MOrder" is tagged as "embedded-only" so does not have its own datastore table.
2018-06-28 01:58:53 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MFieldSchema" is tagged as "embedded-only" so does not have its own datastore table.
2018-06-28 01:58:53 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MOrder" is tagged as "embedded-only" so does not have its own datastore table.
2018-06-28 01:58:53 INFO  Query:77 - Reading in results for query "org.datanucleus.store.rdbms.query.SQLQuery@0" since the connection used is closing
2018-06-28 01:58:53 INFO  MetaStoreDirectSql:139 - Using direct SQL, underlying DB is DERBY
2018-06-28 01:58:53 INFO  ObjectStore:272 - Initialized ObjectStore
2018-06-28 01:58:53 INFO  HiveMetaStore:663 - Added admin role in metastore
2018-06-28 01:58:53 INFO  HiveMetaStore:672 - Added public role in metastore
2018-06-28 01:58:53 INFO  HiveMetaStore:712 - No user is added in admin role, since config is empty
2018-06-28 01:58:53 INFO  HiveMetaStore:746 - 0: get_all_databases
2018-06-28 01:58:53 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_all_databases	
2018-06-28 01:58:53 INFO  HiveMetaStore:746 - 0: get_functions: db=default pat=*
2018-06-28 01:58:53 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=default pat=*	
2018-06-28 01:58:53 INFO  Datastore:77 - The class "org.apache.hadoop.hive.metastore.model.MResourceUri" is tagged as "embedded-only" so does not have its own datastore table.
2018-06-28 01:58:53 INFO  HiveMetaStore:746 - 0: get_functions: db=tpcds_text_10 pat=*
2018-06-28 01:58:53 INFO  audit:371 - ugi=jimmyyou	ip=unknown-ip-addr	cmd=get_functions: db=tpcds_text_10 pat=*	
2018-06-28 01:58:53 INFO  SessionState:641 - Created local directory: /tmp/cdb62142-ad25-495c-8fed-f114bdb3a37a_resources
2018-06-28 01:58:53 INFO  SessionState:641 - Created HDFS directory: /tmp/hive/jimmyyou/cdb62142-ad25-495c-8fed-f114bdb3a37a
2018-06-28 01:58:53 INFO  SessionState:641 - Created local directory: /tmp/jimmyyou/cdb62142-ad25-495c-8fed-f114bdb3a37a
2018-06-28 01:58:53 INFO  SessionState:641 - Created HDFS directory: /tmp/hive/jimmyyou/cdb62142-ad25-495c-8fed-f114bdb3a37a/_tmp_space.db
2018-06-28 01:58:53 INFO  SparkContext:54 - Running Spark version 2.3.1
2018-06-28 01:58:53 INFO  SparkContext:54 - Submitted application: SparkSQL::10.0.1.253
2018-06-28 01:58:53 INFO  SecurityManager:54 - Changing view acls to: jimmyyou
2018-06-28 01:58:53 INFO  SecurityManager:54 - Changing modify acls to: jimmyyou
2018-06-28 01:58:53 INFO  SecurityManager:54 - Changing view acls groups to: 
2018-06-28 01:58:53 INFO  SecurityManager:54 - Changing modify acls groups to: 
2018-06-28 01:58:53 INFO  SecurityManager:54 - SecurityManager: authentication disabled; ui acls disabled; users  with view permissions: Set(jimmyyou); groups with view permissions: Set(); users  with modify permissions: Set(jimmyyou); groups with modify permissions: Set()
2018-06-28 01:58:54 INFO  Utils:54 - Successfully started service 'sparkDriver' on port 41650.
2018-06-28 01:58:54 INFO  SparkEnv:54 - Registering MapOutputTracker
2018-06-28 01:58:54 INFO  SparkEnv:54 - Registering BlockManagerMaster
2018-06-28 01:58:54 INFO  BlockManagerMasterEndpoint:54 - Using org.apache.spark.storage.DefaultTopologyMapper for getting topology information
2018-06-28 01:58:54 INFO  BlockManagerMasterEndpoint:54 - BlockManagerMasterEndpoint up
2018-06-28 01:58:54 INFO  DiskBlockManager:54 - Created local directory at /tmp/blockmgr-d1f7424f-d96a-4528-84ea-e1fa118d7aa2
2018-06-28 01:58:54 INFO  MemoryStore:54 - MemoryStore started with capacity 2004.6 MB
2018-06-28 01:58:54 INFO  SparkEnv:54 - Registering OutputCommitCoordinator
2018-06-28 01:58:54 INFO  log:192 - Logging initialized @4531ms
2018-06-28 01:58:54 INFO  Server:346 - jetty-9.3.z-SNAPSHOT
2018-06-28 01:58:54 INFO  Server:414 - Started @4585ms
2018-06-28 01:58:54 INFO  AbstractConnector:278 - Started ServerConnector@5bf4764d{HTTP/1.1,[http/1.1]}{0.0.0.0:4040}
2018-06-28 01:58:54 INFO  Utils:54 - Successfully started service 'SparkUI' on port 4040.
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@1282e98{/jobs,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@418f0534{/jobs/json,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@3dfd7eaa{/jobs/job,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@133aacbe{/jobs/job/json,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@2aa5bd48{/stages,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@7cfb8e98{/stages/json,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@5f193335{/stages/stage,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@3e6748ae{/stages/stage/json,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@28f154cc{/stages/pool,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@3030836d{/stages/pool/json,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@6af78a48{/storage,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@6ed18d80{/storage/json,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@4c24f3a2{/storage/rdd,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@783b3aa0{/storage/rdd/json,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@2ec85a25{/environment,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@4c176ff1{/environment/json,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@27c53c32{/executors,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@68aec50{/executors/json,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@6aff97d6{/executors/threadDump,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@1d60059f{/executors/threadDump/json,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@134a8ead{/static,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@6ef4cbe1{/,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@207dd1b7{/api,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@25f0c5e7{/jobs/job/kill,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  ContextHandler:781 - Started o.s.j.s.ServletContextHandler@5882b202{/stages/stage/kill,null,AVAILABLE,@Spark}
2018-06-28 01:58:54 INFO  SparkUI:54 - Bound SparkUI to 0.0.0.0, and started at http://dc1master-lan1:4040
2018-06-28 01:58:54 INFO  StandaloneAppClient$ClientEndpoint:54 - Connecting to master spark://dc1master-lan1:7077...
2018-06-28 01:58:54 INFO  TransportClientFactory:267 - Successfully created connection to dc1master-lan1/10.0.1.253:7077 after 19 ms (0 ms spent in bootstraps)
2018-06-28 01:58:54 INFO  StandaloneSchedulerBackend:54 - Connected to Spark cluster with app ID app-20180628015854-0121
2018-06-28 01:58:54 INFO  StandaloneAppClient$ClientEndpoint:54 - Executor added: app-20180628015854-0121/0 on worker-20180627230351-10.0.4.2-42804 (10.0.4.2:42804) with 8 core(s)
2018-06-28 01:58:54 INFO  StandaloneSchedulerBackend:54 - Granted executor ID app-20180628015854-0121/0 on hostPort 10.0.4.2:42804 with 8 core(s), 4.0 GB RAM
